rank,route_id,location,priority,score,lmi_pct,electric_heat_pct,conversion_rate,freshness,households,daily_kwh,lat,lon
742,R3245,Rural,FRESH,52.7,61.8,70.0,45.0,95.0,166,292028,38.51349700406224,-77.99487481755196
743,R2111,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.67776850849861,-76.61128776165553
744,R2112,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.67776850849861,-76.59388920101436
745,R2113,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.67776850849861,-76.57649064037318
746,R2114,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.67776850849861,-76.55909207973201
747,R2115,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.67776850849861,-76.54169351909084
748,R2116,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.67776850849861,-76.52429495844967
749,R2117,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.67776850849861,-76.5068963978085
750,R2118,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.67776850849861,-76.48949783716732
751,R2119,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.67776850849861,-76.47209927652615
752,R2120,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.694622846078715,-76.61128776165553
753,R2121,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.694622846078715,-76.59388920101436
754,R2122,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.694622846078715,-76.57649064037318
755,R2123,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.694622846078715,-76.55909207973201
756,R2124,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.694622846078715,-76.54169351909084
757,R2125,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.694622846078715,-76.52429495844967
758,R2126,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.694622846078715,-76.5068963978085
759,R2127,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.694622846078715,-76.48949783716732
760,R2128,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.694622846078715,-76.47209927652615
761,R2129,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.71147718365883,-76.61128776165553
762,R2130,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.71147718365883,-76.59388920101436
763,R2131,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.71147718365883,-76.57649064037318
764,R2132,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.71147718365883,-76.55909207973201
765,R2133,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.71147718365883,-76.54169351909084
766,R2134,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.71147718365883,-76.52429495844967
767,R2135,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.71147718365883,-76.5068963978085
768,R2136,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.71147718365883,-76.48949783716732
769,R2137,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.71147718365883,-76.47209927652615
770,R2138,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.72833152123894,-76.61128776165553
771,R2139,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.72833152123894,-76.59388920101436
772,R2140,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.72833152123894,-76.57649064037318
773,R2141,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.72833152123894,-76.55909207973201
774,R2142,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.72833152123894,-76.54169351909084
775,R2143,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.72833152123894,-76.52429495844967
776,R2144,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.72833152123894,-76.5068963978085
777,R2145,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.72833152123894,-76.48949783716732
778,R2146,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.72833152123894,-76.47209927652615
779,R2147,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.745185858819056,-76.61128776165553
780,R2148,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.745185858819056,-76.59388920101436
781,R2149,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.745185858819056,-76.57649064037318
782,R2150,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.745185858819056,-76.55909207973201
783,R2151,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.745185858819056,-76.54169351909084
784,R2152,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.745185858819056,-76.52429495844967
785,R2153,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.745185858819056,-76.5068963978085
786,R2154,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.745185858819056,-76.48949783716732
787,R2155,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.745185858819056,-76.47209927652615
788,R2156,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.76204019639916,-76.61128776165553
789,R2157,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.76204019639916,-76.59388920101436
790,R2158,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.76204019639916,-76.57649064037318
791,R2159,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.76204019639916,-76.55909207973201
792,R2160,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.76204019639916,-76.54169351909084
793,R2161,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.76204019639916,-76.52429495844967
794,R2162,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.76204019639916,-76.5068963978085
795,R2163,Suffolk,FRESH,52.6,72.3,55.0,40.0,75.0,150,243751,36.76204019639916,-76.48949783716732
796,R2327,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.71860274642714,-77.1166993919965
797,R2328,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.71860274642714,-77.10968155671507
798,R2329,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.71860274642714,-77.10266372143364
799,R2330,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.71860274642714,-77.09564588615221
800,R2331,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.71860274642714,-77.08862805087078
801,R2332,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.71860274642714,-77.08161021558935
802,R2333,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.7239427476251,-77.1166993919965
803,R2334,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.7239427476251,-77.10968155671507
804,R2335,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.7239427476251,-77.10266372143364
805,R2336,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.7239427476251,-77.09564588615221
806,R2337,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.7239427476251,-77.08862805087078
807,R2338,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.7239427476251,-77.08161021558935
808,R2339,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.72928274882305,-77.1166993919965
809,R2340,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.72928274882305,-77.10968155671507
810,R2341,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.72928274882305,-77.10266372143364
811,R2342,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.72928274882305,-77.09564588615221
812,R2343,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.72928274882305,-77.08862805087078
813,R2344,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.72928274882305,-77.08161021558935
814,R2345,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.73462275002102,-77.1166993919965
815,R2346,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.73462275002102,-77.10968155671507
816,R2347,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.73462275002102,-77.10266372143364
817,R2348,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.73462275002102,-77.09564588615221
818,R2349,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.73462275002102,-77.08862805087078
819,R2350,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.73462275002102,-77.08161021558935
820,R2351,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.73996275121898,-77.1166993919965
821,R2352,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.73996275121898,-77.10968155671507
822,R2353,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.73996275121898,-77.10266372143364
823,R2354,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.73996275121898,-77.09564588615221
824,R2355,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.73996275121898,-77.08862805087078
825,R2356,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.73996275121898,-77.08161021558935
826,R2357,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.74530275241695,-77.1166993919965
827,R2358,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.74530275241695,-77.10968155671507
828,R2359,Alexandria,FRESH,52.6,73.0,47.9,40.0,95.0,151,139530,38.74530275241695,-77.10266372143364
829,R2446,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.701768016047644,-77.53156465507158
830,R2447,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.701768016047644,-77.46652330308785
831,R2448,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.701768016047644,-77.40148195110413
832,R2449,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.701768016047644,-77.33644059912041
833,R2450,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.701768016047644,-77.27139924713671
834,R2451,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.701768016047644,-77.20635789515299
835,R2452,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.76800943134346,-77.53156465507158
836,R2453,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.76800943134346,-77.46652330308785
837,R2454,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.76800943134346,-77.40148195110413
838,R2455,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.76800943134346,-77.33644059912041
839,R2456,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.76800943134346,-77.27139924713671
840,R2457,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.76800943134346,-77.20635789515299
841,R2458,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.83425084663928,-77.53156465507158
842,R2459,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.83425084663928,-77.46652330308785
843,R2460,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.83425084663928,-77.40148195110413
844,R2461,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.83425084663928,-77.33644059912041
845,R2462,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.83425084663928,-77.27139924713671
846,R2463,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.83425084663928,-77.20635789515299
847,R2464,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.9004922619351,-77.53156465507158
848,R2465,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.9004922619351,-77.46652330308785
849,R2466,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.9004922619351,-77.40148195110413
850,R2467,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.9004922619351,-77.33644059912041
851,R2468,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.9004922619351,-77.27139924713671
852,R2469,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.9004922619351,-77.20635789515299
853,R2470,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.96673367723091,-77.53156465507158
854,R2471,Rural,FRESH,52.5,61.4,70.0,45.0,95.0,153,292028,36.96673367723091,-77.46652330308785
855,R3807,Alexandria,FRESH,52.5,72.9,47.9,40.0,95.0,166,139530,38.74348441505737,-77.17757282958331
856,R3808,Alexandria,FRESH,52.5,72.9,47.9,40.0,95.0,166,139530,38.754353750897494,-77.17757282958331
857,R3809,Alexandria,FRESH,52.5,72.9,47.9,40.0,95.0,166,139530,38.76522308673763,-77.17757282958331
858,R3705,Herndon,FRESH,52.4,77.6,32.7,35.0,95.0,166,168919,38.97039003865431,-77.33947414373385
859,R3706,Herndon,FRESH,52.4,77.6,32.7,35.0,95.0,166,168919,38.97039003865431,-77.33536964238603
860,R3707,Herndon,FRESH,52.4,77.6,32.7,35.0,95.0,166,168919,38.972498539169024,-77.33947414373385
861,R3762,Hopewell,FRESH,52.3,64.8,71.6,42.0,80.0,166,266284,37.27107844075007,-77.32258528863218
862,R3763,Hopewell,FRESH,52.3,64.8,71.6,42.0,80.0,166,266284,37.277588442268005,-77.32258528863218
863,R3764,Hopewell,FRESH,52.3,64.8,71.6,42.0,80.0,166,266284,37.28409844378594,-77.32258528863218
864,R3846,Rural,FRESH,52.3,61.2,70.0,45.0,95.0,166,292028,38.39870728239727,-78.85011532616875
865,R3847,Rural,FRESH,52.3,61.2,70.0,45.0,95.0,166,292028,38.40633861767097,-78.85011532616875
866,R3848,Rural,FRESH,52.3,61.2,70.0,45.0,95.0,166,292028,38.413969952944676,-78.85011532616875
867,R2495,Rural,FRESH,52.0,60.7,70.0,45.0,95.0,150,292028,38.13674405295018,-79.14431964886447
868,R2496,Rural,FRESH,52.0,60.7,70.0,45.0,95.0,150,292028,38.13674405295018,-79.13238714533608
869,R2497,Rural,FRESH,52.0,60.7,70.0,45.0,95.0,150,292028,38.13674405295018,-79.12045464180773
870,R2498,Rural,FRESH,52.0,60.7,70.0,45.0,95.0,150,292028,38.13674405295018,-79.10852213827935
871,R2499,Rural,FRESH,52.0,60.7,70.0,45.0,95.0,150,292028,38.13674405295018,-79.09658963475098
872,R2500,Rural,FRESH,52.0,60.7,70.0,45.0,95.0,150,292028,38.13674405295018,-79.08465713122263
873,R2501,Rural,FRESH,52.0,60.7,70.0,45.0,95.0,150,292028,38.14573105451592,-79.14431964886447
874,R2502,Rural,FRESH,52.0,60.7,70.0,45.0,95.0,150,292028,38.14573105451592,-79.13238714533608
875,R2503,Rural,FRESH,52.0,60.7,70.0,45.0,95.0,150,292028,38.14573105451592,-79.12045464180773
876,R2504,Rural,FRESH,52.0,60.7,70.0,45.0,95.0,150,292028,38.14573105451592,-79.10852213827935
877,R2505,Rural,FRESH,52.0,60.7,70.0,45.0,95.0,150,292028,38.14573105451592,-79.09658963475098
878,R2506,Rural,FRESH,52.0,60.7,70.0,45.0,95.0,150,292028,38.14573105451592,-79.08465713122263
879,R2507,Rural,FRESH,52.0,60.7,70.0,45.0,95.0,150,292028,38.15471805608166,-79.14431964886447
880,R2508,Rural,FRESH,52.0,60.7,70.0,45.0,95.0,150,292028,38.15471805608166,-79.13238714533608
881,R2509,Rural,FRESH,52.0,60.7,70.0,45.0,95.0,150,292028,38.15471805608166,-79.12045464180773
882,R2510,Rural,FRESH,52.0,60.7,70.0,45.0,95.0,150,292028,38.15471805608166,-79.10852213827935
883,R2511,Rural,FRESH,52.0,60.7,70.0,45.0,95.0,150,292028,38.15471805608166,-79.09658963475098
884,R2512,Rural,FRESH,52.0,60.7,70.0,45.0,95.0,150,292028,38.15471805608166,-79.08465713122263
885,R2513,Rural,FRESH,52.0,60.7,70.0,45.0,95.0,150,292028,38.1637050576474,-79.14431964886447
886,R2514,Rural,FRESH,52.0,60.7,70.0,45.0,95.0,150,292028,38.1637050576474,-79.13238714533608
887,R3462,Rural,FRESH,52.0,60.8,70.0,45.0,95.0,166,292028,37.63963571534079,-76.44604203951505
888,R3463,Rural,FRESH,52.0,60.8,70.0,45.0,95.0,166,292028,37.66204605311604,-76.44604203951505
889,R3464,Rural,FRESH,52.0,60.8,70.0,45.0,95.0,166,292028,37.684456390891285,-76.44604203951505
890,R3489,Fairfax,FRESH,52.0,77.1,32.7,35.0,95.0,166,168919,38.77904425596835,-77.18969233525465
891,R3490,Fairfax,FRESH,52.0,77.1,32.7,35.0,95.0,166,168919,38.78184325644901,-77.18969233525465
892,R3491,Fairfax,FRESH,52.0,77.1,32.7,35.0,95.0,166,168919,38.78464225692966,-77.18969233525465
893,R3837,Arlington,FRESH,52.0,72.1,48.0,40.0,95.0,166,145728,38.820242932316205,-77.14705632411071
894,R3838,Arlington,FRESH,52.0,72.1,48.0,40.0,95.0,166,145728,38.82165926590681,-77.14705632411071
895,R3839,Arlington,FRESH,52.0,72.1,48.0,40.0,95.0,166,145728,38.823075599497415,-77.14705632411071
896,R3204,Rural,FRESH,51.9,60.7,70.0,45.0,95.0,166,292028,37.81219212473209,-79.84031209103446
897,R3205,Rural,FRESH,51.9,60.7,70.0,45.0,95.0,166,292028,37.81219212473209,-79.82965008843689
898,R3206,Rural,FRESH,51.9,60.7,70.0,45.0,95.0,166,292028,37.8186374597547,-79.84031209103446
899,R3207,Rural,FRESH,51.9,60.7,70.0,45.0,95.0,166,292028,37.8186374597547,-79.82965008843689
900,R3208,Rural,FRESH,51.9,60.7,70.0,45.0,95.0,166,292028,37.825082794777295,-79.84031209103446
901,R3209,Rural,FRESH,51.9,60.7,70.0,45.0,95.0,166,292028,37.825082794777295,-79.82965008843689
902,R3771,Rural,FRESH,51.8,60.5,70.0,45.0,95.0,166,292028,38.23666035801611,-78.19265261228591
903,R3772,Rural,FRESH,51.8,60.5,70.0,45.0,95.0,166,292028,38.23666035801611,-78.13828459634485
904,R3773,Rural,FRESH,51.8,60.5,70.0,45.0,95.0,166,292028,38.26824386576056,-78.19265261228591
905,R2615,Rural,FRESH,51.7,60.4,70.0,45.0,95.0,150,292028,36.62468027373169,-78.26569034168138
906,R2616,Rural,FRESH,51.7,60.4,70.0,45.0,95.0,150,292028,36.62468027373169,-78.21273992735594
907,R2617,Rural,FRESH,51.7,60.4,70.0,45.0,95.0,150,292028,36.62468027373169,-78.15978951303052
908,R2618,Rural,FRESH,51.7,60.4,70.0,45.0,95.0,150,292028,36.62468027373169,-78.10683909870508
909,R2619,Rural,FRESH,51.7,60.4,70.0,45.0,95.0,150,292028,36.62468027373169,-78.05388868437964
910,R2620,Rural,FRESH,51.7,60.4,70.0,45.0,95.0,150,292028,36.6724122848039,-78.26569034168138
911,R2621,Rural,FRESH,51.7,60.4,70.0,45.0,95.0,150,292028,36.6724122848039,-78.21273992735594
912,R2622,Rural,FRESH,51.7,60.4,70.0,45.0,95.0,150,292028,36.6724122848039,-78.15978951303052
913,R2623,Rural,FRESH,51.7,60.4,70.0,45.0,95.0,150,292028,36.6724122848039,-78.10683909870508
914,R2624,Rural,FRESH,51.7,60.4,70.0,45.0,95.0,150,292028,36.6724122848039,-78.05388868437964
915,R2625,Rural,FRESH,51.7,60.4,70.0,45.0,95.0,150,292028,36.72014429587611,-78.26569034168138
916,R2626,Rural,FRESH,51.7,60.4,70.0,45.0,95.0,150,292028,36.72014429587611,-78.21273992735594
917,R2627,Rural,FRESH,51.7,60.4,70.0,45.0,95.0,150,292028,36.72014429587611,-78.15978951303052
918,R2628,Rural,FRESH,51.7,60.4,70.0,45.0,95.0,150,292028,36.72014429587611,-78.10683909870508
919,R2629,Rural,FRESH,51.7,60.4,70.0,45.0,95.0,150,292028,36.72014429587611,-78.05388868437964
920,R2630,Rural,FRESH,51.7,60.4,70.0,45.0,95.0,150,292028,36.767876306948324,-78.26569034168138
921,R2631,Rural,FRESH,51.7,60.4,70.0,45.0,95.0,150,292028,36.767876306948324,-78.21273992735594
922,R2632,Rural,FRESH,51.7,60.4,70.0,45.0,95.0,150,292028,36.767876306948324,-78.15978951303052
923,R2633,Rural,FRESH,51.7,60.4,70.0,45.0,95.0,150,292028,36.767876306948324,-78.10683909870508
924,R2634,Rural,FRESH,51.7,60.4,70.0,45.0,95.0,150,292028,36.767876306948324,-78.05388868437964
925,R3603,Rural,FRESH,51.7,60.3,70.0,45.0,95.0,166,292028,38.25276758853215,-78.80106980088746
926,R3604,Rural,FRESH,51.7,60.3,70.0,45.0,95.0,166,292028,38.2686195915156,-78.80106980088746
927,R3605,Rural,FRESH,51.7,60.3,70.0,45.0,95.0,166,292028,38.28447159449904,-78.80106980088746
928,R2948,Rural,FRESH,51.5,60.0,70.0,45.0,95.0,150,292028,36.57414056348105,-79.17714731527121
929,R2949,Rural,FRESH,51.5,60.0,70.0,45.0,95.0,150,292028,36.57414056348105,-79.09451629230793
930,R2950,Rural,FRESH,51.5,60.0,70.0,45.0,95.0,150,292028,36.57414056348105,-79.01188526934466
931,R2951,Rural,FRESH,51.5,60.0,70.0,45.0,95.0,150,292028,36.57414056348105,-78.92925424638138
932,R2952,Rural,FRESH,51.5,60.0,70.0,45.0,95.0,150,292028,36.63868124649747,-79.17714731527121
933,R2953,Rural,FRESH,51.5,60.0,70.0,45.0,95.0,150,292028,36.63868124649747,-79.09451629230793
934,R2954,Rural,FRESH,51.5,60.0,70.0,45.0,95.0,150,292028,36.63868124649747,-79.01188526934466
935,R2955,Rural,FRESH,51.5,60.0,70.0,45.0,95.0,150,292028,36.63868124649747,-78.92925424638138
936,R2956,Rural,FRESH,51.5,60.0,70.0,45.0,95.0,150,292028,36.70322192951389,-79.17714731527121
937,R2957,Rural,FRESH,51.5,60.0,70.0,45.0,95.0,150,292028,36.70322192951389,-79.09451629230793
938,R3432,Rural,FRESH,51.4,60.0,70.0,45.0,95.0,166,292028,36.96099709936224,-78.1212400180641
939,R3433,Rural,FRESH,51.4,60.0,70.0,45.0,95.0,166,292028,36.96099709936224,-78.04284099523522
940,R3434,Rural,FRESH,51.4,60.0,70.0,45.0,95.0,166,292028,37.002174609257246,-78.1212400180641
941,R3696,Herndon,FRESH,51.4,76.2,32.7,35.0,95.0,166,168919,38.96457053541959,-77.39498166026098
942,R3697,Herndon,FRESH,51.4,76.2,32.7,35.0,95.0,166,168919,38.96457053541959,-77.39021215901536
943,R3698,Herndon,FRESH,51.4,76.2,32.7,35.0,95.0,166,168919,38.96734403581964,-77.39498166026098
944,R3750,Newport News,MODERATE,51.4,73.9,58.6,43.0,55.0,166,218740,36.97282540198853,-76.65929131806308
945,R3751,Newport News,MODERATE,51.4,73.9,58.6,43.0,55.0,166,218740,36.97282540198853,-76.63391581032522
946,R3752,Newport News,MODERATE,51.4,73.9,58.6,43.0,55.0,166,218740,36.984095404478865,-76.65929131806308
